Observation_id,Satellite,Station,Status,Status_Message,Transmitter,Frequency,Mode,Metadata,Downloads,Waterfall_Status,Polar_Plot,demods,waterfall_location,status
5285010,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005280001-005290000/satnogs-observations-005285001-005286000.zip/satnogs_5285010_2022-01-12T08-45-00.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/1/12/8/5285010/waterfall_5285010_2022-01-12T08-45-00.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/a3016b3c1c1408e4710b9d932874080ce2afc87a196b67a83a37a41f1069ec91', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22011.40882218  .00038318 -54519-5  37869-3 0  9995', 'tle2': '2 44352  28.5251 140.0098 0247039  76.9430 285.8622 15.34124662140876', 'timeframe-start': '2022-01-12T08:45:00+00:00', 'timeframe-end': '2022-01-12T08:51:34+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/a3016b3c1c1408e4710b9d932874080ce2afc87a196b67a83a37a41f1069ec91,0
4932059,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004930001-004940000/satnogs-observations-004932001-004933000.zip/satnogs_4932059_2021-10-30T02-01-41.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/10/30/2/4932059/waterfall_4932059_2021-10-30T02-01-41.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/9d3472b8b8e704761aa85a03f009ecca841585e555dddeb1ad009a5712a5ed4b', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21302.24750016  .00067783  00000-0  76935-3 0  9994', 'tle2': '2 44352  28.5279 287.7928 0269280 331.1165  27.4762 15.27819215129497', 'timeframe-start': '2021-10-30T02:01:41+00:00', 'timeframe-end': '2021-10-30T02:05:17+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/9d3472b8b8e704761aa85a03f009ecca841585e555dddeb1ad009a5712a5ed4b,0
5825374,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005820001-005830000/satnogs-observations-005825001-005826000.zip/satnogs_5825374_2022-04-22T04-53-49.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/22/4/5825374/waterfall_5825374_2022-04-22T04-53-49.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/5b205d5b14827578f1362cc17e4077f6e8a49a5a87a0afa1f90fec954cd5673c', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22111.49426776  .00133740 -19119-5  96983-3 0  9992', 'tle2': '2 44352  28.5220 163.2914 0185877 130.2064 231.4965 15.52248561156345', 'timeframe-start': '2022-04-22T04:53:49+00:00', 'timeframe-end': '2022-04-22T05:05:19+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/5b205d5b14827578f1362cc17e4077f6e8a49a5a87a0afa1f90fec954cd5673c,0
5389790,44352  - ARMADILLO,MAUSyagi,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005380001-005390000/satnogs-observations-005389001-005390000.zip/satnogs_5389790_2022-01-31T02-55-23.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/1/31/2/5389790/waterfall_5389790_2022-01-31T02-55-23.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8a28f95490cb115b075ad64a9e8c6beb66efdc26a6692ff4222c3c0db5b4d752', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22030.26057768  .00082199 -50180-5  80731-3 0  9996', 'tle2': '2 44352  28.5297  10.2206 0238615 287.8079  69.6623 15.36311245143775', 'timeframe-start': '2022-01-31T02:55:23+00:00', 'timeframe-end': '2022-01-31T02:58:56+00:00', 'groundstation-lat': '42.288', 'groundstation-lon': '-73.32', 'groundstation-alt': '300'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8a28f95490cb115b075ad64a9e8c6beb66efdc26a6692ff4222c3c0db5b4d752,0
4884729,44352  - ARMADILLO,WAHYUDI PRATAMA,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004880001-004890000/satnogs-observations-004884001-004885000.zip/satnogs_4884729_2021-10-20T16-37-57.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/10/20/16/4884729/waterfall_4884729_2021-10-20T16-37-57.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4f0118c03de338fb503fe93bd1ac39381324df1974161e05be5ba8dcaa5a75af', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21292.51104901  .00048944  00000-0  56331-3 0  9994', 'tle2': '2 44352  28.5296 354.0447 0272916 223.2944 134.5905 15.26802859128006', 'timeframe-start': '2021-10-20T16:37:57+00:00', 'timeframe-end': '2021-10-20T16:44:59+00:00', 'groundstation-lat': '-2.253', 'groundstation-lon': '113.925', 'groundstation-alt': '16'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4f0118c03de338fb503fe93bd1ac39381324df1974161e05be5ba8dcaa5a75af,0
4579076,44352  - ARMADILLO,Dimitris Papadeas,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004570001-004580000/satnogs-observations-004579001-004580000.zip/satnogs_4579076_2021-08-16T10-15-25.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/8/16/10/4579076/waterfall_4579076_2021-08-16T10-15-25.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/c704224bf02ded4ffa4376ad1dc2b6aba069023ea9c5ca25dec6359690461aa8', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21227.75843996  .00017973  00000-0  21595-3 0  9994', 'tle2': '2 44352  28.5298  72.7168 0287742 230.0989 127.3978 15.22768586118115', 'timeframe-start': '2021-08-16T10:15:25+00:00', 'timeframe-end': '2021-08-16T10:19:06+00:00', 'groundstation-lat': '38.048', 'groundstation-lon': '23.739', 'groundstation-alt': '119'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/c704224bf02ded4ffa4376ad1dc2b6aba069023ea9c5ca25dec6359690461aa8,0
5612288,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005610001-005620000/satnogs-observations-005612001-005613000.zip/satnogs_5612288_2022-03-13T02-12-33.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/13/2/5612288/waterfall_5612288_2022-03-13T02-12-33.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/b22f9e6a35c84add1f9f4b01ab164b5430f74f53ed619519cb772e9cf42d1d2e', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22071.72104452  .00109564 -33808-5  93748-3 0  9991', 'tle2': '2 44352  28.5251  82.4674 0210513  36.3334 325.1362 15.44450215150175', 'timeframe-start': '2022-03-13T02:12:33+00:00', 'timeframe-end': '2022-03-13T02:17:57+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/b22f9e6a35c84add1f9f4b01ab164b5430f74f53ed619519cb772e9cf42d1d2e,1
4225701,44352  - ARMADILLO,MAUSyagi,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004220001-004230000/satnogs-observations-004225001-004226000.zip/satnogs_4225701_2021-06-08T03-07-29.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/6/8/3/4225701/waterfall_4225701_2021-06-08T03-07-29.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/b897fa5e14cfb2822d474aa0302fa0d223e503ee375c5f83d731d928d726392c', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21158.72759273  .00015665  00000-0  19660-3 0  9994', 'tle2': '2 44352  28.5271 178.0197 0301692 193.3760 165.8688 15.19100853107595', 'timeframe-start': '2021-06-08T03:07:29+00:00', 'timeframe-end': '2021-06-08T03:18:19+00:00', 'groundstation-lat': '42.288', 'groundstation-lon': '-73.32', 'groundstation-alt': '300'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/b897fa5e14cfb2822d474aa0302fa0d223e503ee375c5f83d731d928d726392c,0
4876853,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004870001-004880000/satnogs-observations-004876001-004877000.zip/satnogs_4876853_2021-10-18T05-58-13.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/10/18/5/4876853/waterfall_4876853_2021-10-18T05-58-13.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/894a91fd7ee6b1ed0447a57f37cbae45c2d93cb7b45173eef00696923d53812a', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21290.55014942  .00051236  00000-0  59189-3 0  9993', 'tle2': '2 44352  28.5296   7.3759 0273722 201.5892 157.2966 15.26578890127707', 'timeframe-start': '2021-10-18T05:58:13+00:00', 'timeframe-end': '2021-10-18T06:09:12+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/894a91fd7ee6b1ed0447a57f37cbae45c2d93cb7b45173eef00696923d53812a,0
4890189,44352  - ARMADILLO,lutgaru,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004890001-004900000/satnogs-observations-004890001-004891000.zip/satnogs_4890189_2021-10-22T12-53-15.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/10/22/12/4890189/waterfall_4890189_2021-10-22T12-53-15.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/584eba4a84f8b4bdaecf7abb37b91623c8ae8653bb9b26c1a677b278b0428241', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21294.47174479  .00045516  00000-0  52227-3 0  9990', 'tle2': '2 44352  28.5297 340.7115 0272205 244.9979 112.2117 15.26990561128309', 'timeframe-start': '2021-10-22T12:53:15+00:00', 'timeframe-end': '2021-10-22T13:05:52+00:00', 'groundstation-lat': '31.868581', 'groundstation-lon': '-116.66465', 'groundstation-alt': '56'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/584eba4a84f8b4bdaecf7abb37b91623c8ae8653bb9b26c1a677b278b0428241,0
5591810,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005590001-005600000/satnogs-observations-005591001-005592000.zip/satnogs_5591810_2022-03-09T12-20-20.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/9/12/5591810/waterfall_5591810_2022-03-09T12-20-20.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/eb86858ddb7193eceaa788a2c70ecdfb9e5ca3c43929ae74e951e31375d3f2de', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22067.77802157  .00087350 -45851-5  75806-3 0  9992', 'tle2': '2 44352  28.5259 109.9750 0212880 351.4494   8.2514 15.43623457149568', 'timeframe-start': '2022-03-09T12:20:20+00:00', 'timeframe-end': '2022-03-09T12:25:33+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/eb86858ddb7193eceaa788a2c70ecdfb9e5ca3c43929ae74e951e31375d3f2de,1
6276699,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-006270001-006280000/satnogs-observations-006276001-006277000.zip/satnogs_6276699_2022-07-30T21-39-09.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/30/21/6276699/waterfall_6276699_2022-07-30T21-39-09.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6201e5f82773f9d841487eb93fa0832c7b6733279c5e458206e8b45a029d1e97', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22210.95850989  .00200509  65491-5  47530-3 0  9995', 'tle2': '2 44352  28.5173 163.0150 0084161 222.2555 137.1548 15.89191862171980', 'timeframe-start': '2022-07-30T21:39:09+00:00', 'timeframe-end': '2022-07-30T21:49:13+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6201e5f82773f9d841487eb93fa0832c7b6733279c5e458206e8b45a029d1e97,1
5512627,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005510001-005520000/satnogs-observations-005512001-005513000.zip/satnogs_5512627_2022-02-21T15-01-40.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/21/15/5512627/waterfall_5512627_2022-02-21T15-01-40.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/d181805c9b617c8534f1be2f69a13fb5dfa295b12e063351e53c23b76cfe2b9e', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22051.79536421  .00098949 -40144-5  90476-3 0  9991', 'tle2': '2 44352  28.5253 221.1889 0222247 170.0450 190.4649 15.40908286147099', 'timeframe-start': '2022-02-21T15:01:40+00:00', 'timeframe-end': '2022-02-21T15:06:12+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/d181805c9b617c8534f1be2f69a13fb5dfa295b12e063351e53c23b76cfe2b9e,0
5918820,44352  - ARMADILLO,Manolis Surligas,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005910001-005920000/satnogs-observations-005918001-005919000.zip/satnogs_5918820_2022-05-10T18-29-24.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/5/10/18/5918820/waterfall_5918820_2022-05-10T18-29-24.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6cc212e282f4d6d576603c4ca82794ef76db3ea0245045333a9fd1727dce6f6b', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22130.42913548  .00140763 -15807-5  90957-3 0  9992', 'tle2': '2 44352  28.5248  29.0725 0169952 347.9327  11.7238 15.57306108159295', 'timeframe-start': '2022-05-10T18:29:24+00:00', 'timeframe-end': '2022-05-10T18:32:45+00:00', 'groundstation-lat': '35.501', 'groundstation-lon': '24.011', 'groundstation-alt': '82'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6cc212e282f4d6d576603c4ca82794ef76db3ea0245045333a9fd1727dce6f6b,1
4295894,44352  - ARMADILLO,MAUSyagi,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004290001-004300000/satnogs-observations-004295001-004296000.zip/satnogs_4295894_2021-06-21T01-57-46.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/6/21/1/4295894/waterfall_4295894_2021-06-21T01-57-46.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/be0d273ba24cc207133780e6fbc5217d0d830e542fd595d4d180c84d50062880', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21171.14232269  .00020927  00000-0  26323-3 0  9997', 'tle2': '2 44352  28.5294  94.5334 0299792 329.1870  29.1436 15.19572089109480', 'timeframe-start': '2021-06-21T01:57:46+00:00', 'timeframe-end': '2021-06-21T02:06:48+00:00', 'groundstation-lat': '42.288', 'groundstation-lon': '-73.32', 'groundstation-alt': '300'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/be0d273ba24cc207133780e6fbc5217d0d830e542fd595d4d180c84d50062880,0
5521523,44352  - ARMADILLO,Nano Dragon,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005520001-005530000/satnogs-observations-005521001-005522000.zip/satnogs_5521523_2022-02-23T23-24-18.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/23/23/5521523/waterfall_5521523_2022-02-23T23-24-18.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/02d8bf2c7f0bec66ad5379f7f0e6605cf4110624eab33ae8ed58d57380ca342c', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22054.57953558  .00087806 -46396-5  79437-3 0  9993', 'tle2': '2 44352  28.5259 201.8476 0220270 201.5782 157.5412 15.41422379147529', 'timeframe-start': '2022-02-23T23:24:18+00:00', 'timeframe-end': '2022-02-23T23:32:57+00:00', 'groundstation-lat': '21.023', 'groundstation-lon': '105.542', 'groundstation-alt': '25'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/02d8bf2c7f0bec66ad5379f7f0e6605cf4110624eab33ae8ed58d57380ca342c,1
5363781,44352  - ARMADILLO,bv5pd,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005360001-005370000/satnogs-observations-005363001-005364000.zip/satnogs_5363781_2022-01-26T13-32-33.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/1/26/13/5363781/waterfall_5363781_2022-01-26T13-32-33.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/22cb6318b8feefe9b56fc05217ec003709c96b9fb6c7c94467382c1d9c9bf8b5', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22026.16737538  .00065959 -55013-5  65043-3 0  9994', 'tle2': '2 44352  28.5299  38.4364 0240572 241.9243 115.6837 15.35735353143142', 'timeframe-start': '2022-01-26T13:32:33+00:00', 'timeframe-end': '2022-01-26T13:43:57+00:00', 'groundstation-lat': '23.718963', 'groundstation-lon': '120.539151', 'groundstation-alt': '55'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/22cb6318b8feefe9b56fc05217ec003709c96b9fb6c7c94467382c1d9c9bf8b5,0
5652846,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005650001-005660000/satnogs-observations-005652001-005653000.zip/satnogs_5652846_2022-03-20T21-42-55.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/21/5652846/waterfall_5652846_2022-03-20T21-42-55.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6cb519d1c46b76046bed084e95eb4be4b17fa98663d0807de85101c1c80ccc7f', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22079.53582173  .00078226 -46538-5  64584-3 0  9998', 'tle2': '2 44352  28.5257  27.8516 0206010 125.1301 236.8792 15.45846932151382', 'timeframe-start': '2022-03-20T21:42:55+00:00', 'timeframe-end': '2022-03-20T21:48:35+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6cb519d1c46b76046bed084e95eb4be4b17fa98663d0807de85101c1c80ccc7f,1
5352152,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005350001-005360000/satnogs-observations-005352001-005353000.zip/satnogs_5352152_2022-01-24T05-23-44.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/1/24/5/5352152/waterfall_5352152_2022-01-24T05-23-44.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f38df7e69142a4c10b8c222cf7bd60c461140afd0a3824c184f8762b3b4b7c95', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22023.43794440  .00065781 -53850-5  65180-3 0  9998', 'tle2': '2 44352  28.5291  57.2398 0241839 211.3317 147.2667 15.35409727142728', 'timeframe-start': '2022-01-24T05:23:44+00:00', 'timeframe-end': '2022-01-24T05:37:15+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}","[{'original_name': 'data_obs/2022/1/24/5/5352152/data_5352152_2022-01-24T05-27-16', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/5e87d3fab1b1fa6b1c48b1bea3e3cb1bff53da8666ee37fdb66cb45a35e24025.bin'}]",/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f38df7e69142a4c10b8c222cf7bd60c461140afd0a3824c184f8762b3b4b7c95,0
